index,centLat,centLon,numStruct,dist,wireCost,production,consumption,netEffect
2367,-0.645192213,34.38724855,2,0.025133682,251.3368184,3589.79,2604.04,985.748
2368,-0.657545982,34.17872779,4,0.085830974,858.3097416,6146.7,4508.633,1638.063
2369,-0.677305294,34.12270204,3,0.066594785,665.9478537,4837.95,3599.39,1238.568
2370,-0.645450463,34.05326039,3,0.040860727,408.6072703,4338.48,3373.4,965.087
2371,-0.666976465,34.39628987,1,0,0,1400.89,994.576,406.313
2372,-0.670798087,34.17501049,4,0.083279803,832.7980324,6281.5,4710.651,1570.859
2373,-0.670289488,34.38786652,4,0.068781659,687.8165916,6045.44,3988.126,2057.328
2374,-0.641964733,34.09611524,2,0.020774309,207.7430935,2779.29,2021.991,757.307
2375,-0.671991154,34.32530934,3,0.048067899,480.6789884,4356.38,2714.502,1641.885
2376,-0.668744679,34.09924785,5,0.100300719,1003.00719,7240.64,5429.607,1811.035
2377,-0.677647528,34.31069682,4,0.093859,938.5899993,6373.87,4569.423,1804.437
2378,-0.668164781,34.38734362,1,0,0,1625.09,1251.31,373.779
2379,-0.677362333,34.39219228,3,0.048909953,489.0995255,4848.39,3695.28,1153.109
2380,-0.663259412,34.12552567,6,0.141108267,1411.082671,9645.28,7297.09,2348.174
2381,-0.678493607,34.10269895,3,0.047098901,470.9890056,4644.37,3407.72,1236.65
2382,-0.678797816,34.36382289,1,0,0,1686.01,1280.7,405.308
2383,-0.678911894,34.39395111,3,0.040881104,408.8110377,5127.8,3790.96,1336.831
2384,-0.666786334,34.38587952,4,0.082138599,821.3859912,6797.23,5135.33,1661.893
2385,-0.648628836,34.15594386,6,0.130727889,1307.278893,9709.41,7200.25,2509.157
2386,-0.672661365,34.16890688,6,0.12033009,1203.300896,10176.59,7472.85,2703.744
2387,-0.666805347,34.38124002,3,0.068371805,683.7180534,4897.13,3659.92,1237.214
2388,-0.644331869,34.18309634,2,0.013745927,137.4592668,3386.14,2505.22,880.918
2389,-0.670441592,34.32118323,2,0.028880123,288.8012314,3558.62,2560.49,998.139
2390,-0.665170225,34.37247441,4,0.054522528,545.2252835,6633.82,4933.25,1700.56
2391,-0.653966767,34.39413174,1,0,0,1325.06,976.63,348.434
2392,-0.678137113,34.1984314,4,0.059727335,597.2733517,6438.05,4603.996,1834.052
2393,-0.647701946,34.36896626,2,0.038212273,382.1227328,3174.86,2505.19,669.663
2394,-0.640629059,34.38577494,6,0.133926693,1339.266932,9180.75,6790.644,2390.091
2395,-0.647877818,34.22461415,3,0.021257476,212.5747554,4869.69,3575.6,1294.088
2396,-0.658895911,34.19427201,3,0.067635164,676.3516382,4804.38,3283.376,1521.01
2397,-0.658990977,34.19363503,3,0.021370781,213.7078076,4346.91,3268.947,1077.961
2398,-0.654251964,34.3648972,2,0.031809278,318.0927817,2917.7,2234.373,683.327
2399,-0.668212313,34.19303608,2,0.009095894,90.95894098,3080.24,2579.11,501.125
2400,-0.64476917,34.05840029,1,0,0,1457.09,971.556,485.535
2401,-0.642340242,34.40586359,3,0.049981777,499.8177715,4572.15,3669.37,902.782
2402,-0.662679513,34.13368282,2,0.033437178,334.3717845,3011.07,2257.33,753.742
2403,-0.665655058,34.05613283,7,0.139609221,1396.092209,11447.39,8651.63,2795.761
2404,-0.659532849,34.16730017,2,0.023286311,232.8631124,3198.57,2415.72,782.85
2405,-0.67291804,34.15320104,4,0.064166369,641.6636877,6031.23,4184.387,1846.849
2406,-0.671653674,34.14761082,2,0.004359675,43.59674909,3002.06,2281.357,720.704
2407,-0.658962457,34.13171483,4,0.093304707,933.0470664,6338.15,3987.922,2350.228
2408,-0.674177653,34.18483139,5,0.132562047,1325.620466,7815.88,5871.06,1944.813
2409,-0.651119554,34.181984,2,0.029493105,294.9310533,3230.15,2517.06,713.094
2410,-0.679406232,34.36453592,2,0.01378641,137.8640974,3205.1,2481.2,723.901
2411,-0.639535803,34.35535675,1,0,0,1821.09,1268.55,552.544
2412,-0.663981908,34.35622666,3,0.045065135,450.6513453,4942.01,3478.29,1463.712
2413,-0.667223635,34.34067293,3,0.066387731,663.8773124,4576.49,3311.397,1265.089
2414,-0.661158468,34.18405181,4,0.051970593,519.7059341,5809.22,4656.141,1153.081
2415,-0.667727481,34.37354872,1,0,0,1457.09,971.556,485.535
2416,-0.643828021,34.1065446,1,0,0,1701.71,1109.49,592.216
2417,-0.6781894,34.18776911,3,0.06745466,674.5466006,4107.21,2924.816,1182.403
2418,-0.662546422,34.34928642,3,0.043492641,434.9264077,4391.91,3302.571,1089.328
2419,-0.640614799,34.13980068,4,0.085492465,854.9246487,6239.17,4827.31,1411.854
2420,-0.678678985,34.19926803,5,0.09793818,979.3817968,7711.5,5853.501,1858.008
2421,-0.660146022,34.34997094,5,0.122577314,1225.773144,7262.12,5275.063,1987.054
2422,-0.666410826,34.33341896,3,0.024159829,241.5982873,4608.19,3538.21,1069.979
2423,-0.645596242,34.21816829,1,0,0,1686.01,1280.7,405.308
2424,-0.647340697,34.36536305,2,0.009748637,97.48637383,3081.31,2553.05,528.263
2425,-0.679063998,34.18648564,2,0.032280203,322.8020309,3108.04,2322.85,785.191
2426,-0.664457235,34.10459088,1,0,0,1467.57,1189.26,278.306
2427,-0.655174099,34.36567678,2,0.028470755,284.7075455,3316.92,2226.98,1089.933
2428,-0.649137437,34.3942078,1,0,0,1467.57,1189.26,278.306
2429,-0.66548394,34.15894337,4,0.064681618,646.8161796,6604.51,4888.6,1715.913
2430,-0.642150111,34.36735005,2,0.014953661,149.5366106,2503.8,1873.742,630.064
2431,-0.643961112,34.15486955,1,0,0,1231.69,953.673,278.019
2432,-0.642882117,34.36705532,2,0.019866356,198.6635551,3236.39,2425.21,811.18
2433,-0.645220733,34.36314788,4,0.061312913,613.1291288,6073.41,4428.863,1644.531
2434,-0.674881135,34.38352174,1,0,0,1467.57,1189.26,278.306
2435,-0.677362334,34.4062724,3,0.045751864,457.518644,4451.57,3230.953,1220.614
2436,-0.670455852,34.11101773,3,0.054695251,546.9525051,4860.94,3365.32,1495.612
2437,-0.676858488,34.15477923,4,0.075570291,755.7029057,5418.28,4135.473,1282.808
2438,-0.642268943,34.14117922,2,0.029092382,290.9238201,2708.77,2093.833,614.943
2439,-0.650834358,34.1968437,2,0.030278663,302.7866264,3485.56,2462.49,1023.061
2440,-0.663430529,34.39860962,2,0.015718934,157.1893424,3385.33,2186.08,1199.241
2441,-0.65879134,34.13943466,3,0.047827116,478.2711649,4415.97,3333.18,1082.789
2442,-0.660046203,34.09317277,2,0.019497082,194.9708237,3127.02,2341.88,785.137
2443,-0.657118188,34.15025382,1,0,0,1671.18,1330.6,340.575
2444,-0.673692821,34.30462174,1,0,0,1574.23,766.316,807.916
2445,-0.641418105,34.40460864,5,0.09818973,981.897302,8142.78,5435.382,2707.406
2446,-0.66197603,34.10910678,8,0.139898769,1398.98769,12898.78,8652.428,4246.358
2447,-0.67188183,34.16286032,3,0.072168807,721.6880701,4617.02,3139.753,1477.26
2448,-0.657061149,34.22411977,3,0.01811176,181.117599,4687.68,3519.88,1167.808
2449,-0.651219373,34.37914844,1,0,0,1251.9,936.871,315.032
2450,-0.647877818,34.22461415,3,0.021257476,212.5747554,4562.64,3718.47,844.164
2451,-0.675118798,34.0940094,3,0.039883552,398.8355232,4397.75,3129.681,1268.067
2452,-0.661320079,34.06814039,2,0.011388337,113.8833728,2960.77,2146.146,814.623
2453,-0.6587343,34.15760286,6,0.130366976,1303.669763,9887.98,6784.666,3103.318
2454,-0.662765072,34.19555548,4,0.053528046,535.280458,6574.75,4549.176,2025.568
2455,-0.671325698,34.33079498,4,0.063240932,632.4093227,6427.48,4385.833,2041.635
2456,-0.640438928,34.37068706,2,0.015395697,153.9569703,2969.22,2245.613,723.614
2457,-0.660226827,34.18350039,1,0,0,1683.62,1076.59,607.025
2458,-0.677219736,34.08692656,2,0.016105374,161.0537393,3492.27,2599.15,893.119
2459,-0.675147317,34.38316047,3,0.026860639,268.606387,5010.78,3723.84,1286.94
2460,-0.671919856,34.1527447,3,0.022524799,225.2479923,4265.84,3453.493,812.348
2461,-0.666463113,34.34984735,2,0.037859394,378.5939364,3095.53,2266.61,828.918
2462,-0.647202852,34.08131257,1,0,0,1527.39,1085.12,442.275
2463,-0.676373657,34.3637088,1,0,0,1527.39,1085.12,442.275
2464,-0.660735427,34.35096919,5,0.094890384,948.9038384,7046.55,5378.901,1667.652
2465,-0.663306944,34.21524008,2,0.032158888,321.5888846,3153.09,2395.98,757.113
2466,-0.647682933,34.39225883,3,0.028481752,284.8175213,4874.51,3616.92,1257.591
2467,-0.649222996,34.36427923,2,0.011821898,118.2189772,3333.43,2374.91,958.518
2468,-0.666177916,34.19749019,3,0.054733034,547.3303428,4564.79,3357.213,1207.572
2469,-0.662337278,34.06794074,2,0.01704969,170.4968988,3072.07,2325.176,746.888
2470,-0.647060253,34.15111422,1,0,0,1457.09,971.556,485.535
2471,-0.673360093,34.40684283,3,0.066436422,664.364221,4581.24,3389.131,1192.109
2472,-0.679482284,34.1527447,3,0.027114232,271.1423175,4414.26,3277.611,1136.652
2473,-0.654722538,34.13460026,2,0.024752671,247.5267063,2856.78,2204.983,651.798
2474,-0.662014056,34.12540207,3,0.075766365,757.6636536,4752.91,3446.743,1306.173
2475,-0.656200806,34.36419366,1,0,0,1671.18,1330.6,340.575
2476,-0.64767818,34.06942861,5,0.102966706,1029.66706,7666.97,5014.042,2652.929
2477,-0.642126344,34.10535621,4,0.075294875,752.9487457,6343.72,4178.786,2164.943
2478,-0.643500044,34.35362645,3,0.055802487,558.0248657,3965.81,3178.813,787.003
2479,-0.649436894,34.17887515,1,0,0,1400.89,994.576,406.313
2480,-0.643238613,34.07889775,1,0,0,1686.01,1280.7,405.308
2481,-0.653073151,34.35821366,5,0.073229113,732.2911272,7712.24,5886.196,1826.044
2482,-0.674101601,34.39853356,3,0.055124305,551.2430541,4782.77,3451.43,1331.344
2483,-0.677219736,34.08692656,2,0.016105374,161.0537393,3305.55,2454.93,850.621
2484,-0.665835682,34.38495732,3,0.034443424,344.4342355,4722.05,3557.97,1164.083
2485,-0.67908301,34.19042161,4,0.076884049,768.8404947,5874.83,4273.286,1601.544
2486,-0.64764966,34.19666307,1,0,0,1527.39,1085.12,442.275
2487,-0.672323883,34.3332098,3,0.047158985,471.5898483,5165.59,3877.63,1287.97
2488,-0.672133752,34.37834984,1,0,0,1701.71,1109.49,592.216
2489,-0.651718467,34.11341829,1,0,0,1700.13,1224.52,475.61
2490,-0.673597755,34.39196411,4,0.101943326,1019.433255,6584.25,4497.856,2086.398
2491,-0.647668674,34.23545232,1,0,0,1536.26,1200.69,335.57
2492,-0.670945438,34.34456136,2,0.034909395,349.0939526,3306.96,2243.88,1063.074
2493,-0.662546422,34.34928642,3,0.043492641,434.9264077,4725.03,3526.763,1198.276
2494,-0.665388875,34.14374141,2,0.029776004,297.7600395,3333.43,2374.91,958.518
2495,-0.653657805,34.13354496,10,0.21731377,2173.137696,15381.67,11488.486,3893.186
2496,-0.675508564,34.06810236,3,0.055409286,554.0928603,4267.04,3214.642,1052.398
2497,-0.676677865,34.18486942,1,0,0,1231.69,953.673,278.019
2498,-0.673331573,34.40370546,3,0.041850702,418.5070183,4542.27,3365.831,1176.443
2499,-0.668911042,34.3320214,2,0.012688479,126.8847909,3063.65,2285.81,777.845
2500,-0.670864632,34.160436,2,0.027082003,270.8200338,3168.96,2259.62,909.331
2501,-0.653733856,34.13343088,12,0.284975546,2849.755457,19644.89,15005.17,4639.702
2502,-0.652312627,34.40421885,1,0,0,1574.23,766.316,807.916
2503,-0.655368983,34.11328043,4,0.030306391,303.0639119,5946.54,4068.939,1877.608
2504,-0.679995635,34.38944471,4,0.087610953,876.1095266,6231.99,4534.92,1697.084
2505,-0.677305294,34.15564438,2,0.018825966,188.2596647,3087.32,2367.53,719.789
2506,-0.665474434,34.05671277,18,0.418012254,4180.122542,28752.16,20631.623,8120.559
2507,-0.668782704,34.38180094,2,0.023262309,232.623091,3152.02,2422.04,729.975
2508,-0.64798239,34.1554685,3,0.054303204,543.032043,4635.88,3221.206,1414.675
2509,-0.664210065,34.19612591,4,0.063576984,635.7698423,6298.17,4667.22,1630.953
2510,-0.668497508,34.17260517,1,0,0,1400.89,994.576,406.313
2511,-0.673939991,34.18441308,3,0.062303521,623.0352113,4630.18,3487.1,1143.07
2512,-0.665845188,34.20521001,2,0.026434425,264.3442549,3333.1,2403.54,929.553
2513,-0.677666542,34.05970753,11,0.2740563,2740.563001,16718.32,12359.06,4359.264
2514,-0.670493879,34.16248954,4,0.099375125,993.7512466,5277.48,3902.274,1375.206
2515,-0.674063575,34.35921191,1,0,0,1329.81,976.817,352.991
2516,-0.650121366,34.16752359,2,0.039746833,397.4683271,3051.31,1906.476,1144.84
2517,-0.670246708,34.16223285,4,0.09641697,964.1696975,6307.38,4546.136,1761.239
2518,-0.676848983,34.15556832,5,0.115154704,1151.547038,7870.44,4874.408,2996.019
2519,-0.670741048,34.09207944,2,0.023405993,234.0599308,2902.87,2284.273,618.594
2520,-0.666130384,34.05743531,3,0.040532305,405.3230526,4263.01,2691.545,1571.47
2521,-0.660702154,34.18108557,4,0.09376866,937.6866006,5776.72,4321.661,1455.071
2522,-0.67335534,34.21003966,2,0.034522934,345.2293353,3485.56,2462.49,1023.061
2523,-0.660416957,34.1108561,2,0.02767421,276.7420969,3229.45,2399.57,829.882
2524,-0.678236932,34.06160896,2,0.026434363,264.3436259,3153.09,2395.98,757.113
2525,-0.667328207,34.15956134,2,0.012776401,127.7640112,3358.26,2585.24,773.021
2526,-0.67016115,34.38431084,3,0.052762191,527.6219055,4811.89,3378.746,1433.135
2527,-0.670840866,34.39549127,2,0.03215877,321.5877033,3158.8,2081.046,1077.751
2528,-0.67186757,34.3776273,3,0.065439135,654.3913459,4169.6,3171.244,998.359
2529,-0.647373969,34.08171187,1,0,0,1231.69,953.673,278.019
2530,-0.647896831,34.1553354,3,0.037095437,370.954374,4913.77,3593.65,1320.119
2531,-0.662156654,34.40522661,2,0.024411418,244.1141757,3017.1,2292.13,724.97
2532,-0.657622034,34.10364967,1,0,0,1400.89,994.576,406.313
2533,-0.679929089,34.36205455,3,0.05126313,512.6312996,4707.49,3573.7,1133.786
2534,-0.648833227,34.39131762,2,0.03487751,348.775102,3388.52,2512.79,875.723
2535,-0.640643318,34.18205055,3,0.03957239,395.7239018,4952.84,3501.93,1450.922
2536,-0.67642119,34.15106193,4,0.059682738,596.8273815,6586,5013.66,1572.342
2537,-0.659166848,34.38424429,3,0.040233639,402.3363891,4702.82,3354.566,1348.257
2538,-0.673588249,34.18795925,1,0,0,1672.25,1304.54,367.713
2539,-0.650786825,34.18375233,6,0.153971859,1539.718591,9105.81,7003.83,2101.973
2540,-0.675765241,34.18530675,3,0.043823822,438.2382223,5039.49,3457.72,1581.763
2541,-0.666097112,34.33667041,4,0.100539748,1005.397479,6472.46,4275.006,2197.46
2542,-0.652203302,34.13579816,6,0.129267183,1292.671829,8585.05,5981.555,2603.505
2543,-0.65590135,34.10995292,3,0.049918295,499.1829476,4620.05,3525.69,1094.36
2544,-0.663107308,34.0628544,1,0,0,1400.89,994.576,406.313
2545,-0.645639022,34.34238897,2,0.02441151,244.1151013,3175.93,2479.13,696.801
2546,-0.665550486,34.35915486,6,0.145325262,1453.252618,8768.16,6405.772,2362.397
2547,-0.655060021,34.36674159,1,0,0,1480.84,1091.44,389.4
2548,-0.674367783,34.08852376,5,0.08454598,845.4598013,7850.94,5813.827,2037.1
2549,-0.661586262,34.14924606,2,0.018068525,180.6852486,2934.17,2111.716,822.459
2550,-0.654722538,34.13460026,2,0.024752671,247.5267063,2934.17,2111.716,822.459
2551,-0.655273918,34.05990243,4,0.082027156,820.2715619,6249.89,4469.687,1780.202
2552,-0.651338205,34.0645134,4,0.09671652,967.1652021,6982.7,5028.64,1954.054
2553,-0.660122255,34.13075461,3,0.033576212,335.7621236,4665.81,3371.636,1294.183
2554,-0.646323494,34.37665756,1,0,0,1821.09,1268.55,552.544
2555,-0.642829831,34.06074856,4,0.091194381,911.9438105,6205.05,4598.38,1606.663
2556,-0.652711903,34.38320801,2,0.033185538,331.8553811,3101.02,2219.096,881.923
2557,-0.662479876,34.40321109,1,0,0,1683.62,1076.59,607.025
2558,-0.642316475,34.07605511,2,0.016718646,167.186461,3207.44,2531.29,676.145
2559,-0.643961112,34.15486955,1,0,0,1503.68,1174.59,329.088
2560,-0.646228428,34.40142374,3,0.044685236,446.8523632,4836.07,3188.28,1647.771
2561,-0.656215066,34.19497554,1,0,0,1329.81,976.817,352.991
2562,-0.659913111,34.05684112,5,0.129378958,1293.789579,8258.92,5942.81,2316.086
2563,-0.662955203,34.18366201,2,0.023190042,231.9004179,3308.71,2327.9,980.804
2564,-0.66841195,34.40557838,2,0.0187368,187.3679975,3314.49,2428.32,886.163
2565,-0.671102295,34.14047094,1,0,0,1462.23,1116.22,346.01
2566,-0.646266455,34.35968727,1,0,0,1701.71,1109.49,592.216
2567,-0.670503385,34.17514359,3,0.052141133,521.4113251,4624.79,3385.336,1239.451
2568,-0.646575419,34.1915387,4,0.071938259,719.382588,6350.66,4329.586,2021.078
2569,-0.649916975,34.37115291,2,0.013374946,133.7494625,2805.9,2068.07,737.834
2570,-0.671102295,34.14047094,1,0,0,1462.23,1116.22,346.01
2571,-0.674206173,34.32064132,2,0.031116316,311.1631649,3257.85,1842.906,1414.941
2572,-0.644864237,34.11716411,4,0.074139509,741.3950895,6693.95,4853.011,1840.933
2573,-0.679044985,34.39147924,2,0.022078654,220.786539,3163.09,2420.86,742.232
2574,-0.662527409,34.19548893,6,0.153005094,1530.050943,8906.15,6007.713,2898.442
2575,-0.655910857,34.221762,2,0.009975314,99.75314046,3387.72,2390.19,997.524
2576,-0.676069449,34.13040285,4,0.06518261,651.8261042,6549.07,4842.19,1706.873
2577,-0.649798143,34.18343859,3,0.045715078,457.1507839,5029.6,3773.78,1255.827
2578,-0.640681345,34.06322993,3,0.050500443,505.0044319,4673.98,3625.57,1048.42
2579,-0.644407921,34.07204308,1,0,0,1737.53,1291.94,445.595
2580,-0.662204187,34.10053132,2,0.025465003,254.6500329,3161.35,2452,709.349
2581,-0.648776188,34.36933704,3,0.034598669,345.9866922,4475.66,3169.627,1306.026
2582,-0.661196494,34.14866612,2,0.032366843,323.6684266,2699.26,2142.933,556.325
2583,-0.641004569,34.15678049,3,0.066654654,666.5465361,4210.26,3063.891,1146.374
2584,-0.67122588,34.18856771,1,0,0,1251.9,936.871,315.032
2585,-0.678617192,34.30448864,2,0.039626827,396.2682659,3444.43,2435.84,1008.593
2586,-0.6793587,34.18511661,2,0.010783138,107.8313806,3187.3,2251.18,936.113
2587,-0.653111178,34.37888224,2,0.029944583,299.445833,2902.87,2284.273,618.594
2588,-0.640610046,34.40668121,3,0.03820782,382.0781953,4322.37,3257.8,1064.581
2589,-0.660146022,34.34997094,5,0.122577314,1225.773144,8013.91,5856.01,2157.906
2590,-0.671810531,34.33194534,5,0.121939413,1219.394132,7630.18,5550.972,2079.204
2591,-0.680052674,34.4013667,1,0,0,1329.81,976.817,352.991
2592,-0.672680378,34.16303145,8,0.181239224,1812.392245,12504.48,9490.66,3013.815
2593,-0.660207814,34.19508012,1,0,0,1737.53,1291.94,445.595
2594,-0.664048454,34.16145326,1,0,0,1623.34,1167.29,456.049
2595,-0.662593955,34.34308775,2,0.007476819,74.76819353,3101.62,1851.436,1250.191
2596,-0.662974216,34.36504931,6,0.12708796,1270.879603,9648.11,7180.83,2467.279
2597,-0.661624288,34.19667733,4,0.071750198,717.5019768,5803.86,3912.112,1891.751
2598,-0.670498631,34.38230482,2,0.008524826,85.24825858,3008.23,2176.56,831.675
2599,-0.641061608,34.20870865,2,0.017438789,174.387893,3139.82,2493.8,646.019
2600,-0.670303748,34.20191102,1,0,0,1852.26,1312.1,540.153
2601,-0.655530595,34.06008306,3,0.060484194,604.8419356,5042.02,3664.72,1377.308
2602,-0.648581303,34.08061855,3,0.059806486,598.0648555,4405.49,3115.476,1290.018
2603,-0.654969708,34.1300178,3,0.060434868,604.3486798,4139.76,3219.903,919.854
2604,-0.669761877,34.36125595,3,0.048557544,485.5754419,4188.18,3087.426,1100.757
2605,-0.640310589,34.2074442,1,0,0,1467.57,1189.26,278.306
2606,-0.654142638,34.10984359,4,0.077349503,773.4950333,5929.75,4396.606,1533.132
2607,-0.668787458,34.3399694,3,0.063596973,635.9697297,4282.98,3208.23,1074.758
2608,-0.679510804,34.30620944,3,0.067826532,678.2653222,4639.64,3172.486,1467.151
2609,-0.65826848,34.13205709,1,0,0,1623.34,1167.29,456.049
2610,-0.655720725,34.11637977,6,0.128341151,1283.411511,9064.89,6839.706,2225.191
2611,-0.665132199,34.05647509,4,0.106629331,1066.293314,6672.13,4822.74,1849.397
2612,-0.655292931,34.0671659,3,0.051155453,511.5545295,4256.12,3127.95,1128.165
2613,-0.647179085,34.3574816,3,0.046794594,467.9459431,4646.72,3547.16,1099.561
2614,-0.667138076,34.37213215,2,0.021798451,217.9845074,3248.43,2418.6,829.828
2615,-0.653220503,34.17800049,2,0.03143814,314.3814049,3305.55,2454.93,850.621
2616,-0.640709865,34.18986544,2,0.033604139,336.0413927,3203.81,2399.11,804.698
2617,-0.656614341,34.17979259,5,0.106376447,1063.764469,8122.88,6030.71,2092.174
2618,-0.646266455,34.35968727,1,0,0,1701.71,1109.49,592.216
2619,-0.671805778,34.10668246,2,0.035148736,351.4873615,3004.47,2225.28,779.199
2620,-0.652288861,34.19114891,4,0.078132941,781.3294076,6752.89,5042.27,1710.61
2621,-0.658962457,34.10774726,2,0.014953589,149.535891,3538.27,2592.8,945.461
2622,-0.678588672,34.34194689,2,0.008972119,89.72118679,3140.62,2348.95,791.673
2623,-0.64521598,34.10592664,1,0,0,1625.09,1251.31,373.779
2624,-0.655525841,34.38162031,1,0,0,1477.08,1140.16,336.924
2625,-0.67144453,34.0930872,1,0,0,1633.3,1150.39,482.908
2626,-0.680176258,34.1873603,3,0.052366701,523.6670128,4755.13,3596.373,1158.747
2627,-0.67291804,34.15320104,4,0.064166369,641.6636877,5757.38,4383.174,1374.216
2628,-0.670208683,34.38415872,3,0.052873635,528.7363518,4742,3517.22,1224.794
2629,-0.653396374,34.40535971,1,0,0,1633.3,1150.39,482.908
2630,-0.652093977,34.37718046,2,0.025813955,258.1395484,3493.34,2573.09,920.257
2631,-0.672290611,34.12698977,3,0.035669211,356.6921059,4174.76,3161.333,1013.429
2632,-0.677619009,34.06186566,3,0.011083782,110.8378219,4791.04,3581.07,1209.965
2633,-0.663630167,34.12586793,4,0.09754637,975.4637011,6540.46,4855.92,1684.548
2634,-0.666890906,34.17070374,1,0,0,1325.06,976.63,348.434
2635,-0.643443004,34.35715361,2,0.017502716,175.027156,2997.31,2281.17,716.147
2636,-0.651528337,34.17970228,4,0.07380143,738.014301,5939.38,4284.803,1654.58
2637,-0.651328698,34.19396303,2,0.027287712,272.8771214,2936.45,2333.63,602.825
2638,-0.671753492,34.36690321,4,0.071898419,718.9841913,5950.96,4340.157,1610.813
2639,-0.659124068,34.07678716,3,0.047479856,474.7985572,4360.46,3379.573,980.886
2640,-0.647031734,34.15761712,2,0.025421133,254.2113287,2876.99,2188.181,688.811
2641,-0.677485918,34.06255968,3,0.064063483,640.6348314,4617.82,3416.42,1201.396
2642,-0.671796271,34.21113298,2,0.015028139,150.2813873,2937.15,2195.266,741.883
2643,-0.651785013,34.18284915,5,0.083616995,836.1699535,7547.91,5397.902,2150.01
2644,-0.659414018,34.36045735,2,0.036460336,364.6033583,3325.05,2276.78,1048.265
2645,-0.665274797,34.10420108,2,0.013079074,130.7907422,3493.34,2573.09,920.257
2646,-0.65291154,34.37906288,2,0.029944583,299.445833,2903.94,2258.213,645.732
2647,-0.673597756,34.16432443,3,0.062580268,625.802676,4631.74,3336.807,1294.935
2648,-0.678550647,34.3967272,3,0.054505128,545.0512779,4689.84,3670.65,1019.184
2649,-0.677191217,34.34659589,2,0.030093431,300.9343062,3261.32,2560.61,700.703
2650,-0.678018282,34.0804902,2,0.019032713,190.3271298,3150.73,2252.41,898.324
2651,-0.645947985,34.10444352,3,0.044541954,445.4195421,4496.61,3330.733,1165.889
2652,-0.662299252,34.21890034,2,0.020201127,202.0112674,2989.43,2228.811,760.627
2653,-0.670916918,34.39382751,6,0.133633736,1336.337355,9653.78,6913.313,2740.452
2654,-0.678132361,34.06525972,2,0.036932492,369.3249234,3008.23,2176.56,831.675
2655,-0.679967115,34.15728912,2,0.028568589,285.6858918,3189.69,2455.29,734.396
2656,-0.672822975,34.07100205,8,0.223341406,2233.414057,12172.32,7663.861,4508.442
2657,-0.65694707,34.11044729,2,0.028470814,284.7081422,3104.18,2258.73,845.449
2658,-0.674833603,34.18569655,1,0,0,1457.09,971.556,485.535
2659,-0.646874875,34.40117656,2,0.0173423,173.423001,3198.57,2415.72,782.85
2660,-0.64012521,34.39688882,2,0.009975319,99.75318736,3309.35,2283.656,1025.688
2661,-0.674614953,34.31208487,2,0.011388282,113.8828209,3276.61,2452.8,823.816
2662,-0.655330957,34.05763972,1,0,0,1700.13,1224.52,475.61
2663,-0.646309235,34.23668825,3,0.044006389,440.0638895,4606.32,3709.12,897.187
2664,-0.661244027,34.10895467,1,0,0,1852.26,1312.1,540.153
2665,-0.677571477,34.30530625,2,0.020421286,204.2128567,3275.94,1875.806,1400.132
2666,-0.650515888,34.38867463,3,0.044850339,448.5033913,4470.51,3368.326,1102.188
2667,-0.663202373,34.07750495,3,0.051248938,512.4893794,4200.31,3217.571,982.738
2668,-0.654694018,34.21119002,4,0.046351553,463.5155341,6562.58,4895.38,1667.187
2669,-0.650007287,34.07582694,4,0.080689703,806.8970265,6082.28,4641.91,1440.37
2670,-0.65344866,34.12114762,1,0,0,1536.26,1200.69,335.57
2671,-0.676506748,34.14971191,2,0.039478456,394.7845639,2998.49,2316.91,681.58
2672,-0.665350849,34.11454489,2,0.015895876,158.9587561,3203.81,2399.11,804.698
2673,-0.666957452,34.10336445,2,0.032659033,326.5903279,3493.34,2573.09,920.257
2674,-0.647749479,34.39984555,2,0.021798476,217.9847626,3051.31,1906.476,1144.84
2675,-0.656804472,34.07368782,5,0.09123434,912.3434011,7365.28,5550.262,1815.023
2676,-0.642706245,34.19038833,1,0,0,1625.09,1251.31,373.779
2677,-0.649641285,34.37406211,4,0.08363181,836.3181031,5711.46,4286.143,1425.316
2678,-0.646371027,34.3849288,2,0.01345824,134.5824016,3444.43,2435.84,1008.593
2679,-0.653182477,34.07868859,3,0.04923668,492.3668005,4792.6,3149.696,1642.911
2680,-0.655863324,34.11648435,4,0.067405405,674.0540461,5795.35,3948.8,1846.562
2681,-0.671986402,34.2999965,3,0.035473783,354.7378285,4459.15,3252.913,1206.239
2682,-0.651119554,34.181984,2,0.029493105,294.9310533,3162.36,2340.74,821.62
2683,-0.678755036,34.30262999,3,0.057055682,570.5568153,4948.19,3180.346,1767.845
2684,-0.643186327,34.40729917,2,0.011962903,119.6290302,2929.8,2305.48,624.316
2685,-0.672685131,34.38527106,2,0.034246535,342.4653528,3278.18,2240.106,1038.079
2686,-0.640676592,34.05816737,4,0.066969234,669.6923426,6676.06,4808.87,1867.183
2687,-0.653420141,34.08338514,5,0.099542545,995.4254545,7953.11,5567.71,2385.382
2688,-0.665997293,34.15109995,2,0.02376154,237.6153994,2952.03,2161.391,790.642
2689,-0.670579437,34.30063348,2,0.032106669,321.0666887,3101.62,1851.436,1250.191
2690,-0.651571115,34.40823088,7,0.162505541,1625.055411,11320.94,8166.446,3154.488
2691,-0.651300179,34.19469508,3,0.050145183,501.4518323,4192.46,3099.819,1092.642
